/rooms/4400493	https://a0.muscache.com/im/pictures/59226267/5c966a69_original.jpg?aki_polity=xx_large	Designer apartment - Apartments for Rent in Prague, Hlavní město Praha, Czech Republic	Jul 29, 2018 - Entire home/apt for $64. Our newly designed studio is situated in a cool neighborhood just 15 minutes walk from the downtown Prague. All apartment windows are South oriente...
/rooms/3847811	https://a0.muscache.com/im/pictures/9cc60fcb-c0d3-49a9-b25b-bb89e3754e30.jpg?aki_polity=xx_large	CHATEAU BORDEAUX & VIGNOBLE ( castle house ) - Castles for Rent in Saint-Sulpice-et-Cameyrac, Aquitaine, France	Jul 29, 2018 - Entire home/apt for $919. Welcome !  The castle is perfect for a relaxing holiday, special event, or team meeting with your colleagues.  This recently renovated castle is lo...
/rooms/12715123	https://a0.muscache.com/im/pictures/cc1c1af8-132e-44d5-9cf8-313f545f95ef.jpg?aki_polity=xx_large	Hobbit House, Glamping underground! - Earth houses for Rent in Pengenffordd, Powys, United Kingdom	Jul 29, 2018 - Entire home/apt for $66. In a hole in the ground there lived a hobbit. Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, s...
/rooms/5233211	https://a0.muscache.com/im/pictures/9d773707-fed5-4979-a489-9c40feca2e16.jpg?aki_polity=xx_large	Palace of the eighteenth century - Castles for Rent in Tunis LA MEDINA 1008 BABA MENARA, Tunis, Tunisia	Jul 29, 2018 - Private room for $23. Three cozy rooms! A double room with a large bed and a private shower, a triple room with three separate beds and a room that can accommodate two p...
/rooms/15881556	https://a0.muscache.com/im/pictures/6a38f9f3-f840-4a50-b565-66a44a0fca6a.jpg?aki_polity=xx_large	St Pierre/Magnifique Suite rue de la Merci - Apartments for Rent in Bordeaux, Aquitaine-Limousin-Poitou-Charentes, France	Jul 29, 2018 - Entire home/apt for $99.  Live the Dolce Vita at the Bordelaise!   You will be seduced by its character and its central position, this 40m2 pied à terre with high quality s...
/rooms/3132574	https://a0.muscache.com/im/pictures/60f0ffc9-7759-4e9e-a0f3-8d7754f7ed16.jpg?aki_polity=xx_large	Camp G.R.I.T.S. Tipi . - Tipis for Rent in Cosby, Tennessee, United States	Jul 29, 2018 - Shared room for $75. Camp Grits offers a camping experience not be found anywhere else in the Smokies.  Stay in our 18 foot Tipi next to Dunn creek, sleep under vintage...
/rooms/2736358	https://a0.muscache.com/im/pictures/37512945/0b81f8d8_original.jpg?aki_polity=xx_large	Garden Retreat steps from Haight St - Houses for Rent in San Francisco, California, United States	Jul 29, 2018 - Entire home/apt for $185. One bedroom sanctuary with a beautiful garden view and cozy fireplace. Comes with it's own entrance just steps from bus lines, train and all that H...
/rooms/9734626	https://a0.muscache.com/im/pictures/d505d0dd-e44b-4482-8ed1-6dca16af185e.jpg?aki_polity=xx_large	Glamping at its finest!! - Yurts for Rent in Auckland, Auckland, New Zealand	Jul 29, 2018 - Entire home/apt for $109. Spend a night or two 'off the Grid'  (no Power) in our self-catering Genuine Mongolian Yurt. A unique experience and less than 1 hour from Auck Air...
/rooms/4937402	https://a0.muscache.com/im/pictures/65415881/8daaf40e_original.jpg?aki_polity=xx_large	Private 1Br Villa w/ Kitchenette - Villas for Rent in Ubud, Kabupaten Gianyar, Bali, Indonesia	Jul 29, 2018 - Entire home/apt for $58. It is a one bedroom villa located in a Balinese compund. It has Air Conditioning, hot water, sharing pool, kitchenette. Wifi available. Daily break...
/rooms/747656	https://a0.muscache.com/im/pictures/11341171/d5ca49b5_original.jpg?aki_polity=xx_large	Pettinarihome Campo de FIORI - Apartments for Rent in Rome, Lazio, Italy	Jul 29, 2018 - Entire home/apt for $99. Our apartment 'a suite of 25 sqm. a few steps from Campo de Fiori, Ponte Sisto, Piazza Trilussa, Piazza Navona is situated in a building of 1600, t...
/rooms/457458	https://a0.muscache.com/im/pictures/6152848/b04eddeb_original.jpg?aki_polity=xx_large	Loft Studio in the Central Area - Lofts for Rent in Moscow, Russia	Jul 29, 2018 - Entire home/apt for $49. A great studio in the central areal of Moscow suitable both for travellers and businessmen. It is fully equipped with all you might need and freshl...
/rooms/4244165	https://a0.muscache.com/im/pictures/55773751/9e86a60b_original.jpg?aki_polity=xx_large	Artsy River Loft Near Downtown - Lofts for Rent in Detroit, Michigan, United States	Jul 29, 2018 - Entire home/apt for $123. Walk to Belle Isle, 6 min drive to downtown! A spacious 1BR corner loft overlooking the river and two parks. Lots of light and beautiful view. Conv...
/rooms/13136931	https://a0.muscache.com/im/pictures/e0a435ff-20d9-4513-9e1c-795babb7d73b.jpg?aki_polity=xx_large	maisonnette sur les hauteurs de la canourgue - Earth houses for Rent in La Canourgue, Languedoc-Roussillon Midi-Pyrénées, France	Jul 29, 2018 - Entire home/apt for $34.  House without running water or electricity   Nestled in the woods among the truffle oaks   A 15-minute walk from La Canourgue   Panoramic view   F...
/rooms/5734770	https://a0.muscache.com/im/pictures/73809178/c28201dd_original.jpg?aki_polity=xx_large	Sunny Downtown Apartment - Apartments for Rent in Boston, Massachusetts, United States	Jul 29, 2018 - Private room for $115. Enjoy our sunny home!   We're close to Copley Square, Boston Common, shopping on Newbury St, (seriously) amazing South End restaurants, and more! P...
/rooms/17806517	https://a0.muscache.com/im/pictures/e14a5dca-9727-40d8-bd38-170d78148cec.jpg?aki_polity=xx_large	Venetian  loft with canal view!! - Lofts for Rent in Venice, Veneto, Italy	Jul 29, 2018 - Entire home/apt for $140. A beautiful restored warehouse in classic venetian style directly on St Peter' s a quiet area frequented mostly by venetians. The bars, restaurants...
/rooms/20010945	https://a0.muscache.com/im/pictures/c678e29a-40ed-4f1a-a19f-8ec0f025015d.jpg?aki_polity=xx_large	Peace on the river - Houseboats for Rent in Belgrade, Serbia, Serbia	Jul 29, 2018 - Entire home/apt for $93. Luxury boat-house on the river Sava. Hot tub area specially designed to provide a wonderful experience. Warm and peaceful ambient with wooden decor...
/rooms/4293449	https://a0.muscache.com/im/pictures/55112199/f0a8b227_original.jpg?aki_polity=xx_large	Cozy and charming cottage - Guesthouses for Rent in Biscayne Park, Florida, United States	Jul 29, 2018 - Entire home/apt for $85. Our cottage is located in a very quiet residential area, 15mn to the beach (Bal Harbor area). Located in the backyard of the main house but separat...
/rooms/880308	https://a0.muscache.com/im/pictures/17979331/3f134177_original.jpg?aki_polity=xx_large	Aroma(n)tica TreehouseinMonferrato - Cabins for Rent in San Salvatore Monferrato, Alessandria, Italy	Jul 29, 2018 - Private room for $163. A wonderful suspended nest, an amazing panoramic view on the hills, among the fragrances of the linden trees and other aromatic herbs. A garden wit...
/rooms/4144067	https://a0.muscache.com/im/pictures/81a3bf41-d8f8-4a47-ad53-d74a0d70792a.jpg?aki_polity=xx_large	Mandela Great Hut... A Natural Vibe with comfort. - Huts for Rent in Treasure Beach, Saint Elizabeth Parish, Jamaica	Jul 29, 2018 - Private room for $87. A natural space with an authentic African vibe. Comfortable queen size beds, bamboo shower set amidst tropical foliage .  Screened patio,enjoy a pr...
/rooms/3545435	https://a0.muscache.com/im/pictures/6d331e14-de30-4684-9771-f79bac7d6d7b.jpg?aki_polity=xx_large	Three log cabins with WC and Sauna and Treehouse - Huts for Rent in Llanwddyn, United Kingdom	Jul 29, 2018 - Entire home/apt for $46. Three log cabins (Sleep 2 in each) TV in both.  Wc / Washroom. One outdoor shower and a outdoor bath. Log burning Finnish Sauna. Treehouse sleps tw...
/rooms/13760152	https://a0.muscache.com/im/pictures/89ebf12f-ae7e-4735-b7fa-0d9b7a31e15c.jpg?aki_polity=xx_large	Colosseum Loft - Lofts for Rent in Rome, Lazio, Italy	Jul 29, 2018 - Entire home/apt for $99. Elegant with a modern touch. This loft has a dining room with a kitchen, a bed room and a bathroom.  Quiet and bright space in an elegant building ...
/rooms/388767	https://a0.muscache.com/airbnb/static/logos/trips-og-1280x630-9de9c338cc3fd9b5663fb80be0cbe8c2.jpg	Vacation Homes & Condo Rentals - Airbnb	Find the perfect place to stay at an amazing price in 191 countries. Belong anywhere with Airbnb.
/rooms/1594047	https://a0.muscache.com/im/pictures/23222316/506c5b2e_original.jpg?aki_polity=xx_large	The Millers'd Daughter - Trains for Rent in Groningen, Groningen, Netherlands	Jul 29, 2018 - Entire home/apt for $84. The Miller's Daughter has its own garden beside Molenplein with direct views of the highest Mill the Wilhelmina, it is on the edge of the reserve ...
/rooms/8608503	https://a0.muscache.com/im/pictures/9b0ae17d-7cfe-41bb-9a89-f38287f92c3a.jpg?aki_polity=xx_large	【华章】衡复文化区独门花园Loft古典新中式洋楼@FFC - Lofts for Rent in Shanghai, Shanghai Shi, China	Jul 29, 2018 - Entire home/apt for $88.  The whole house into a loft structure for the only access to the door is the sunshine small garden, quiet garden in the small tea enjoy the aftern...
/rooms/13784266	https://a0.muscache.com/im/pictures/047cdcbc-e34f-45e8-9338-5ea284785827.jpg?aki_polity=xx_large	Treehouse Cone by the lake. - Treehouses for Rent in Priekuļi, Priekuļi Municipality, Latvia	Jul 29, 2018 - Private room for $115. Treehouse Čiekurs(cone) is located 3 km from city Cēsis,90 km from capital Riga and located in Gauja National Park,surrounded by the pine forest.A ...
/rooms/12351	https://a0.muscache.com/im/pictures/763ad5c8-c951-43e0-b926-4a98c25c45e8.jpg?aki_polity=xx_large	Sydney City & Harbour at the door - Townhouses for Rent in Pyrmont, New South Wales, Australia	Jul 29, 2018 - Private room for $73. Come stay with Vinh & Stuart (Awarded as one of Australia's top hosts by Airbnb CEO Brian Chesky & key shareholder Ashton Kutcher. We're Sydney's #...
/rooms/5652002	https://a0.muscache.com/im/pictures/29b5de35-dc46-4a8e-8654-d95f56c1bfcd.jpg?aki_polity=xx_large	Rumspringa - Huts for Rent in Penticton, British Columbia, Canada	Jul 29, 2018 - Private room for $96. The cabin is made of reclaimed materials including reclaimed crosslam, glass and steel.  The cabin hangs weightlessly off of the rammed earth wall ...
/rooms/337642	https://a0.muscache.com/im/pictures/6451545/08a2d47b_original.jpg?aki_polity=xx_large	Luxurious stone villa in Crete - Caves for Rent in Chania, Kriti, Greece	Jul 29, 2018 - Entire home/apt for $58. it is a cave from natural rock that at previous years was used as a house by the family in the beginning, and as storage of agricultural products m...
/rooms/735784	https://a0.muscache.com/im/pictures/10197764/af47c32e_original.jpg?aki_polity=xx_large	Cave with garden at Sacromonte - Guest suites for Rent in Granada, Andalusia, Spain	Jul 29, 2018 - Entire home/apt for $70. That is a charming cave with a lush garden and terrace facing to Alhambra. The space is shared in three individual rooms, two are double and one is...
/rooms/817858	https://a0.muscache.com/im/pictures/16536689/438600dd_original.jpg?aki_polity=xx_large	Cubehouse in central Rotterdam - Houses for Rent in Rotterdam, South Holland, Netherlands	Jul 29, 2018 - Entire home/apt for $175. Welcome to our Cubehouse! Stay in one of the iconic cube houses in the center of Rotterdam. A few minutes walk from the train and great city highli...
/rooms/2229878	https://a0.muscache.com/im/pictures/ac0a5754-031b-4d3e-a134-62593737ecf6.jpg?aki_polity=xx_large	Romantic 1 bed with stunning views - Houses for Rent in Fornalutx, Illes Balears, Spain	Jul 29, 2018 - Entire home/apt for $128. A stunning 1 bed accommodation with terrace overlooking an orange grove set within a 400-year-old finca. Bedroom with living area, shower room, kit...
/rooms/1237965	https://a0.muscache.com/im/pictures/22534107/2deed15c_original.jpg?aki_polity=xx_large	Old Smock Windmill in rural Kent - Windmills for Rent in Benenden, England, United Kingdom	Jul 29, 2018 - Entire home/apt for $229. Old Smock Mill is a romantic place for couples. The atmosphere inside is peaceful and relaxing. Everything is designed to unwind you from the momen...
/rooms/1304651	https://a0.muscache.com/im/pictures/21243838/354c9f9c_original.jpg?aki_polity=xx_large	Stargazer in country garden - Huts for Rent in Holcombe Rogus, Somerset, United Kingdom	Jul 29, 2018 - Entire home/apt for $39. A rustic stargazer where you can fall asleep watching the stars and wake up to the sound of birdsong! A rural spot, far from street lighting, the s...
/rooms/6003269	https://a0.muscache.com/im/pictures/85775990/dcd3d701_original.jpg?aki_polity=xx_large	Trendy & Bright Apartment in North Inner City - Apartments for Rent in Dublin, Ireland	Jul 29, 2018 - Entire home/apt for $115. This central location NOW ON THE NEW LUAS LINE, is ideal for your Dublin stay - a charming bright apartment with uniquely curated retro decor close...
/rooms/6827644	https://a0.muscache.com/im/pictures/92da13df-50f9-4b2c-b8f0-635b60168b45.jpg?aki_polity=xx_large	Isla paradisiaca hasta 22 huespedes - Castles for Rent in Beaulieu sur Loire, Centre, France	Jul 29, 2018 - Entire home/apt for $1282.  Often described by its visitors as a wild island of calm and serenity, this place will enchant you with its beauty and the singing of its birds. I...
/rooms/676006	https://a0.muscache.com/im/pictures/10026520/717f5adc_original.jpg?aki_polity=xx_large	Charming gardenroom with woodstove - Cabins for Rent in Ermelo, Gelderland, Netherlands	Jul 29, 2018 - Private room for $63. A sturdy cabin with lots of natural light, right in a flowerful garden. It will feel like living outdoors, while inside the cabin there is a linger...
/rooms/4508793	https://a0.muscache.com/im/pictures/56610141/0d96f8d8_original.jpg?aki_polity=xx_large	Poggio di Dante zona Camaldoli - Farm stays for Rent in Poppi, Tuscany, Italy	Jul 29, 2018 - Entire home/apt for $47.  Historical farm in the town of Poppi a few minutes from the monastery of Camaldoli. Stone farmhouse in a panoramic position. A fascinating Tuscany...
/rooms/3758692	https://a0.muscache.com/im/pictures/c5812297-91e9-4385-9082-37b7645cdb78.jpg?aki_polity=xx_large	studette abbaye aux dames - Tiny houses for Rent in Caen, Lower Normandy, France	Jul 29, 2018 - Entire home/apt for $43.  Rent beautiful ravine furnished 12m2, new condition.   Area CHR, Calmette. Non smoking place. Double bed and 1 bed in mezzanine 1 person, kitchene...
/rooms/744971	https://a0.muscache.com/im/pictures/29099674/7e3509fe_original.jpg?aki_polity=xx_large	Bamboo eco cottage in rice fields - Huts for Rent in Ubud, Bali, Indonesia	Jul 29, 2018 - Entire home/apt for $65. This bamboo cottage is a secluded eco retreat down a quiet foot path nestled in the rice fields and only a five minute walk to central Ubud. Open a...
/rooms/5997727	https://a0.muscache.com/im/pictures/101322147/64f67c65_original.jpg?aki_polity=xx_large	Private room in charming farmhouse - Farm stays for Rent in Xaghra, Malta	Jul 29, 2018 - Private room for $22. I have travelled in different parts of the world and stayed in different accommodations so i came up with this new venture a place where people fro...
/rooms/724905	https://a0.muscache.com/im/pictures/10017621/00ee7e70_original.jpg?aki_polity=xx_large	apart.terrace overlooking the river - Apartments for Rent in Bosa, Sardinia, Italy	Jul 29, 2018 - Entire home/apt for $33. A large terrace offers a panoramic spectacle only the waters of the River Temo, is the strength of this historic apartment, very bright and quiet, ...
/rooms/577322	https://a0.muscache.com/im/pictures/7221804/62bc05f9_original.jpg?aki_polity=xx_large	Farm on the Coast - Near Newport - Farm stays for Rent in Saunderstown, Rhode Island, United States	Jul 29, 2018 - Entire home/apt for $140. Our peaceful farm is located between Newport and Narragansett with easy access to the amazing beaches of Southern Rhode Island!  Come enjoy the bea...
/rooms/399389	https://a0.muscache.com/im/pictures/16811532/7ceeb801_original.jpg?aki_polity=xx_large	Manoir Equivocal Mid Age Dovecote  - Castles for Rent in Corgoloin, Burgandy, France	Jul 29, 2018 - Entire home/apt for $175. OPENING ON THE 1st OF JULY The 15th century cylindric dovecote topped with a coned roof, holds a dominant and stragetic position due to its form...
/rooms/1257480	https://a0.muscache.com/im/pictures/19327619/cbb26fd1_original.jpg?aki_polity=xx_large	Minsk Belarus Studio in historical center - Apartments for Rent in Minsk, Belarus	Jul 29, 2018 - Entire home/apt for $37. This cozy studio is located in the prime location of the historical center of Minsk Belarus. Internatsionalnaya str 13.  This cozy studio is locate...
/rooms/611590	https://a0.muscache.com/im/pictures/27217858/9d9dabee_original.jpg?aki_polity=xx_large	Eco-luxury, family-friendly villa - Houses for Rent in Ubud, Bali, Indonesia	Jul 29, 2018 - Entire home/apt for $385. Featured in Family Traveller magazine, and soon the NYT and NatGeo, this nature inspired property is the perfect blend of high end Bali villa-meets...
/rooms/925158	https://a0.muscache.com/im/pictures/13898382/437d6fcf_original.jpg?aki_polity=xx_large	Fantastic treehut betwen old oaks - Treehouses for Rent in Huétor - Santillán, Andalusia, Spain	Jul 29, 2018 - Private room for $82. This hut is built in a platform, 2,5m high, betwen oaks. 2 double beds of 1,50wide, chimney, saloon, compost-toilet outside. Perfect for 2 couples ...
/rooms/8860800	https://a0.muscache.com/im/pictures/51396c27-e4a3-46b7-a279-def76ba128a8.jpg?aki_polity=xx_large	Prime 3 Storey Cape Town Penthouse - Lofts for Rent in Cape Town, Western Cape, South Africa	Jul 29, 2018 - Entire home/apt for $152. *Airbnb's Most Wishlisted Listing in South Africa!*  This large & modern penthouse is in a great, central area & consists of 3 floors, all boasting...
/rooms/7191619	https://a0.muscache.com/im/pictures/91478904/d87894aa_original.jpg?aki_polity=xx_large	Yurt Experience in Northern Ontario - Yurts for Rent in Mattawa, Ontario, Canada	Jul 29, 2018 - Entire home/apt for $73. We just listed our brand new YURT! please have a look for it under our account profile. Listed with a big open free calendar for those of you looki...
/rooms/9108143	https://a0.muscache.com/im/pictures/6298e7e0-980b-469d-9a1e-0d15efbcfef4.jpg?aki_polity=xx_large	Curtis Park Charmer- blocks from RiNo - Houses for Rent in Denver, Colorado, United States	Jul 29, 2018 - Entire home/apt for $209. With this house as your home base, you’ll experience the best that Denver has to offer! In the heart of the city’s first neighborhood, Curtis Park,...
/rooms/2893729	https://a0.muscache.com/im/pictures/6f19812c-bace-4d2e-a750-f9f7467f6051.jpg?aki_polity=xx_large	Lake View Room - Hauz Khas Village - Earth houses for Rent in New Delhi, Delhi, India	Jul 29, 2018 - Private room for $58. We have a unique space that gives you an opportunity of being in the wilderness, while staying in the heart of the city. It has a beautiful terrace...
/rooms/3852221	https://a0.muscache.com/im/pictures/49939893/f83fce6c_original.jpg?aki_polity=xx_large	Oceanfront 14th Floor Brand New Beachfront Flat - Apartments for Rent in Miami Beach, Florida, United States	Jul 29, 2018 - Entire home/apt for $169. A modern style and freshly renovated large beachfront studio apartment in Miami Beach with 180 degree ocean views of the crystal clear water and fr...
/rooms/1064946	https://a0.muscache.com/im/pictures/21551898/9b649a40_original.jpg?aki_polity=xx_large	京町家 天の川   〔Maison à Kyoto Amanogawa〕 - Houses for Rent in 京都, 京都, Japan	Jul 29, 2018 - Entire home/apt for $253. This is a nice place to visit Kyoto, just near the river Shirakawa, a really nice place sometimes used for movies or series. The house is near Chio...
/rooms/13032672	https://a0.muscache.com/im/pictures/d00879a3-0a12-4344-bf42-0dfa2df858b8.jpg?aki_polity=xx_large	Adventure! A/C 2bd Yacht, ConvCntr+ FreeParking - Boats for Rent in Philadelphia, Pennsylvania, United States	Jul 29, 2018 - Entire home/apt for $179. Welcome to your most memorable experience in philly! With the awesome views, your heated Yacht includes smartTVs, WiFi, Keurig, towels,bedding, Blu...
/rooms/3125217	https://a0.muscache.com/im/pictures/51174868/ae53439d_original.jpg?aki_polity=xx_large	Designer Suite in Central Deco Icon - Apartments for Rent in Melbourne, Victoria, Australia	Jul 29, 2018 - Entire home/apt for $111. Commanding views across historic City Hall and Paris End Skyscrapers, this centrally located apartment sits within the famous 1924 early modernist/...
/rooms/385059	https://a0.muscache.com/im/pictures/292308e7-604b-4643-b2ad-de918674fb81.jpg?aki_polity=xx_large	Berlin-Mitte: Modern design, breakfast & balcony! - Apartments for Rent in Berlin, Berlin, Germany	Jul 29, 2018 - Private room for $34. “Are you a breakfast person? Do you want to enjoy a sophisticated modern ambience while staying in the very centre of Berlin? Ready for some inside...
/rooms/6504852	https://a0.muscache.com/im/pictures/90628246/7c0d6028_original.jpg?aki_polity=xx_large	Sun Filled Photographic Hard Loft - Lofts for Rent in Toronto, Ontario, Canada	Jul 29, 2018 - Entire home/apt for $161. Sunny Authentic Hard Loft. Voted 'Top Ten Airbnb Listings in Toronto,' and featured in Toronto Life Magazine, 'Airbnb of the Week.'  High ceilings/...
/rooms/5271685	https://a0.muscache.com/im/pictures/0968d2f9-0016-4cb3-a278-fc0546e9950e.jpg?aki_polity=xx_large	The Treehouse!! (yes, it's warm!) - Treehouses for Rent in Upper Hutt, Wellington, New Zealand	Jul 29, 2018 - Private room for $24. Unique backpacker accommodation! Stay in our tree house, made from all recycled materials and overlooking the hills of the Akatarawa... It's warm a...
/rooms/18667310	https://a0.muscache.com/im/pictures/5219f63a-328c-4c8b-962c-cd66c114c503.jpg?aki_polity=xx_large	5* Sunny City Centre Apartment with Private Garden - Apartments for Rent in Edinburgh, Scotland, United Kingdom	Jul 29, 2018 - Entire home/apt for $90. Set on a leafy prestigious Crescent opposite Royal Terrace Gardens and moments from Princes St, our beautifully decorated and spacious 2 bedroom ap...
/rooms/3051256	https://a0.muscache.com/im/pictures/b7503147-7ff9-4b45-a7c9-12157c507f34.jpg?aki_polity=xx_large	La Casatorre di Irola Toscana - Castles for Rent in Villafranca in Lunigiana, Toscana, Italy	Jul 29, 2018 - Entire home/apt for $231. Casa torre immersa nel verde in un borgo medievale in Toscana, (ms), finemente ristrutturata ed arredata, 10 posti letto,  3 bagni e una cucina mod...
/rooms/14508504	https://a0.muscache.com/im/pictures/91d6111e-b5d0-4e9e-928f-5b163df7db8e.jpg?aki_polity=xx_large	cottage Ouessant in Kerellec watermill 2km beaches - Earth houses for Rent in Plougoulm, Bretagne, France	Jul 29, 2018 - Entire home/apt for $65. Our cottage Ouessant is one of 4 fully equiped and independant accomodations we offer in the old Kerellec watermil. His quiet and lovely surround...
/rooms/663908	https://a0.muscache.com/im/pictures/9054353/e09ccb79_original.jpg?aki_polity=xx_large	Enjoy CPH -  living on a Houseboat - Houseboats for Rent in København S, Denmark	Jul 29, 2018 - Entire home/apt for $181. Expirience Copenhagen from the seaside.  Exiting, modern houseboat with a beautiful view over the small harbor. Enjoy a bike ride or go by the wate...
/rooms/15531828	https://a0.muscache.com/im/pictures/b13e7278-31ef-445d-8530-de1343472f1c.jpg?aki_polity=xx_large	Happy Earth Farm - Glamping Tent - Tents for Rent in Aiken, South Carolina, United States	Jul 29, 2018 - Entire home/apt for $75. Glamping Tent at Happy Earth Farm!!  Want to go camping without roughing it?  Come join us at Happy Earth Farm and try out our glamping tent!!  O...
/rooms/7986541	https://a0.muscache.com/im/pictures/101936273/50064bc0_original.jpg?aki_polity=xx_large	cabane perchée du bois Mauret - Treehouses for Rent in Château-Bernard, Rhône-Alpes, France	Jul 29, 2018 - Entire home/apt for $163.  An unusual night in a cabin perched on a magnificent fir. Exceptional view on the massifs of Vercors and Dévoluy. You will live an unforgettable m...
/rooms/50724	https://a0.muscache.com/im/pictures/1903309/8a21a5f5_original.jpg?aki_polity=xx_large	Treehouse at Kilauea Volcano - Treehouses for Rent in Volcano, Hawaii, United States	Jul 29, 2018 - Entire home/apt for $289. The eruption at Kilauea continues. We are at the summit of the mountain. There is no lava here.  USGS is housed locally and keeps us informed.  Air...
/rooms/11265870	https://a0.muscache.com/im/pictures/96602cf8-ae6c-466c-a5a7-b160638fa79e.jpg?aki_polity=xx_large	Stay on the water in the center - Boats for Rent in Amsterdam, Noord-Holland, Netherlands	Jul 29, 2018 - Private room for $128. Our classic ship is in the center of the city but its on a quiet street ,close to central station, the ferry to amsterdam noord and public transpor...
/rooms/3608525	https://a0.muscache.com/im/pictures/46847828/4faf9e29_original.jpg?aki_polity=xx_large	Bennu House - Most Elegant Design Villa in Ubud - Houses for Rent in ubud , Bali, Indonesia	Jul 29, 2018 - Entire home/apt for $119. Taking 6 minutes ride along the green  valley outside  of ubud main road. The house is spotted in the middle of  rice fields surrounded by tropical...
